"Raman Shift [cm -1]","normalized1","normalized2","normalized3","normalized4","normalized5","normalized6","normalized7","normalized8","normalized9"
"831","0.3891985837638511","0.6142162545814226","0.12687729978924933","0.48681627913187464","0.011596719196416583","0.06938799998910193","0.3819162222213129","0.057092619666749216","0.394770014618061"
"832","0.4616220279279007","0.36939285248279174","0.20026587926335015","0.5433385358330894","0.058841155918411145","0.061955435532437396","0.38435003450628125","0.06542822755945159","0.5209280641402664"
"833","0.54636510611585","0.16278733709324025","0.2649440694149561","0.5960886464941861","0.17468691869630795","0.05358482362582155","0.39017218129741554","-0.029426579298113834","0.6643881614750248"
"834","0.6417128019194022","-0.1178802624627994","0.32355469153838795","0.6394627900437551","0.1964963707134857","0.06014538138874601","0.39210421725400346","-0.08560133273671928","0.7756729144666787"
"835","0.7317560062062205","-0.2735857094344891","0.3786897859902289","0.6688322199083115","0.20699077405772698","0.07674865260917031","0.44272626918612445","-0.062488669182556966","0.8591237570155094"
"836","0.8065951903563373","-0.26546049228927104","0.4404038213699417","0.712477472826831","0.24565103842152147","0.13255795578162402","0.5137284818622443","-0.01882033072062674","0.92473857718287"
"837","0.8450556773666732","-0.2883301968457267","0.41397244180263787","0.6884938608857074","0.21162539574851721","0.16694235509931452","0.575992091974538","0.031835280979346244","0.9413273577370215"
"838","0.8989936210148382","-0.2126372290050738","0.38387146647697395","0.662702867572882","0.21451137708393167","0.2557114030318673","0.6307320680327503","0.09413711962713074","1.0010440648381234"
"839","0.8614402547017597","-0.13659553851654793","0.318325016769457","0.5700200819883205","0.2321028860214276","0.35339411942164023","0.6569186274833273","0.1504662536538372","1.018275718354809"
"840","0.780188082723791","-0.08747182872530858","0.32835893680879275","0.5250214734764719","0.2547889995147752","0.45813379872455756","0.6780114650235078","0.26391044060554414","1.028282048264415"
"841","0.6965048998387599","-0.024176673692549475","0.3504184723002146","0.5177152043059314","0.2858514930155053","0.5540797819017104","0.6774297301169038","0.4945195420753012","1.0221144341849284"
"842","0.6046119764711374","-0.11759871536751551","0.37770404116192297","0.5193389320373527","0.2985220653936308","0.6622319656665683","0.6535572091203371","0.7313100380553993","0.9967003788605704"
"843","0.5333000303971532","-0.02213058776261566","0.4229097774230949","0.5160004264373393","0.29677661433726016","0.7613752586082072","0.620146775172997","0.9765105533021001","0.9247488903838775"
"844","0.49916888396096787","0.05358277178031688","0.4636512351478355","0.5096526598580077","0.27060731127696486","0.79670915395846","0.5529330055797625","1.158528908575884","0.8272411674847776"
"845","0.4411515373285257","0.23428682270226434","0.49916981150617096","0.5037112246965355","0.2600896518025714","0.7969300397171383","0.4729488547322795","1.2771634084264054","0.6986883096950859"
"846","0.4046938296607685","0.33292925349749547","0.5461192578981944","0.5274315920382145","0.2984560055262534","0.8224537628922544","0.46189474912716655","1.39317274172739","0.7070847908836689"
"847","0.18192301290199805","0.4890618903108741","0.5252583637865689","0.45673626096200987","0.2981435406294555","0.7419796674824128","0.29408920710831715","1.5859480051888066","0.5843276969338331"
"848","0.07291986893026377","0.6868929089987679","0.5072039664854983","0.4218025224143043","0.34018687541881226","0.7211109919414435","0.2089680876011875","1.6583307620225987","0.5066490484892797"
"849","-0.021901261347715723","0.8567105631832252","0.4710437251330533","0.3412130473520282","0.39623055207075536","0.6735606951139369","0.13979869102372516","1.6803958978629652","0.4347308964515728"
"850","-0.10442726499438912","0.954837656008075","0.414394481636451","0.2476360617072191","0.444662962338939","0.628024909828725","0.06474224510844864","1.5395396600963254","0.4266234466917819"
"851","-0.1713939612020556","1.0883753224495014","0.30710464763138806","0.16691414375792304","0.470318822665288","0.5854451467437347","0.004022755843496672","1.3151531340091662","0.32960473057496725"
"852","-0.2260046442179573","1.107287159650873","0.17836681859988066","0.10343786900298274","0.4806446993874046","0.5504945730623291","-0.039931573036420726","1.0329579581654198","0.24571358900595203"
"853","-0.262419614651167","1.0305763031363322","0.041737977289691267","0.050140486227491184","0.47257455868756193","0.5196831963223423","-0.0881506381888355","0.8599377951089914","0.18401405200194632"
"854","-0.290195183582455","0.8898313062122997","-0.08968179318737904","0.004830680800789834","0.4569268168570841","0.49022066882594695","-0.1345662030885978","0.6663754166881706","0.12105916028276052"
"855","-0.31545362017284373","0.7689566027965147","-0.19842664129232723","-0.03078251562490295","0.45007364035592035","0.46258183641166184","-0.17695231294422614","0.5864452348519958","0.14537808115462425"
"856","-0.2895440726897791","0.7392711924172019","-0.21459056150857125","-0.013061201665280913","0.48246999598850576","0.481089053208503","-0.1621223375042956","0.512404108863803","0.17086331586242928"
"857","-0.2859534860128801","0.45196293014026695","-0.3384892678962712","-0.07875920461157725","0.46040370034207817","0.41327499992457456","-0.25060096494499","0.1509948929309794","0.1429298151119057"
"858","-0.18620530254533482","0.28657035206685005","-0.34710976659183873","-0.09282393332834997","0.4665948463913437","0.3937225962432049","-0.2859455294712233","-0.09779236758327325","0.2094721784996337"
"859","-0.10905874091463363","0.1352551907796257","-0.260501547490135","-0.09645039132008888","0.4751668522227194","0.3739278329553042","-0.3208948451488531","-0.2921831651314699","0.28570087429022967"
"860","-0.06429910972268849","0.0741484875684559","-0.09318073855742141","-0.09231752841151923","0.4856318868009312","0.3499339047238314","-0.3503109577554268","-0.44027775964150645","0.37156357335949136"
"861","-0.07882475391573494","0.1537168772064582","0.06302153396645259","-0.08237299154294021","0.502064120007009","0.32967877311706106","-0.3773471432368006","-0.5620241967287698","0.3960549275015287"
"862","-0.10564467401755441","0.16506849929144404","0.19028939185277735","-0.06905198766212671","0.5191160476770619","0.3180683383884026","-0.39609700833187994","-0.6334223386746736","0.3655478883058619"
"863","-0.11510984365361114","0.16743041595850314","0.2790816249527624","-0.05625237403342756","0.5357046418107164","0.32117461007361625","-0.4178028420272108","-0.7199886324098168","0.32672460677756765"
"864","-0.09090681540265462","0.18634515841027938","0.3473715984193029","-0.037633574068743215","0.5516394006566709","0.3695588764279789","-0.442867684641854","-0.7781791671525515","0.3611945491704765"
"865","-0.046712873474479506","0.20429335062020135","0.38912085223364234","-0.036351508815156225","0.5669281238406442","0.43057658790151093","-0.47521329813705854","-0.8028287504214836","0.3345778751161718"
"866","0.009003000378966654","0.1663694897547522","0.4190030015864568","-0.013400104568595318","0.5807851624889027","0.5044688148750179","-0.5037563621219737","-0.7924176641589122","0.2835068459760615"
"867","0.04997197779143656","0.24469928095901108","0.4547375424576507","0.031710629131038004","0.6101771444391977","0.5707189583362027","-0.48623047909702266","-0.732464516054884","0.2599905203301161"
"868","-0.06408530928499516","0.32194362089284045","0.41982425224944253","0.020488350260242455","0.5889619988528526","0.6286350646300147","-0.5599450008773761","-0.7359781615430145","0.0867586912841832"
"869","-0.13221792804675736","0.3100060059149732","0.3988400057896248","-0.019274450273020594","0.5601892823072215","0.6371760487140511","-0.5799437238028359","-0.6774928543957629","0.029393323490500074"
"870","-0.1943737105452393","0.305993106599656","0.3752886943106975","-0.03735821818709882","0.5237673781523448","0.6322672360094213","-0.5922921247648564","-0.6639416694384486","-0.06565159510233545"
"871","-0.24459866882083556","0.31249750321560343","0.3469899036927626","-0.03351679383462875","0.48793532189209166","0.6178811617469018","-0.575472115308945","-0.48651933325763574","-0.18964180716466936"
"872","-0.2854094865175853","0.28251038283078245","0.32739880258847975","-0.015548527371561876","0.462023026272665","0.5888942770474731","-0.5486532713943791","-0.289930063067028","-0.2823856668878866"
"873","-0.3108521951466147","0.20788968167050556","0.31910685077306034","0.0016788116242165392","0.4378063813097599","0.5583750571580084","-0.5048777151086068","-0.12318444773767562","-0.32487943239431943"
"874","-0.32184094012109093","0.10134565169032583","0.32226877699325646","0.02011774762363748","0.41668120454690744","0.5256312595887183","-0.433547527333023","0.09594390088958993","-0.34029577503443253"
"875","-0.3223805234197367","0.04197049033475931","0.3349579334943968","0.03270120505877089","0.40172924113708747","0.49486845969646576","-0.3317897890271004","0.2624458932897404","-0.3791012220010823"
"876","-0.3031401876642824","-0.0055229265598371775","0.3553491879038975","0.042844315247863224","0.39305693894908417","0.46889279510199655","-0.2089055297614645","0.37206922337929665","-0.4273993732014913"
"877","-0.2749356241010784","0.0004480774619332714","0.3792822067882504","0.052012014544223634","0.39215914870357216","0.4516765144285731","-0.0638418700243761","0.4191438989470959","-0.35849394333319995"
"878","-0.23146950725773124","0.1033169689772817","0.40848537380473776","0.07727067056318282","0.4177871241752998","0.4730805369113871","0.046091946148046375","0.4416443218996148","-0.2714532122998409"
"879","-0.20925570411762132","0.2772973631621128","0.3680320190541563","0.03525233127859708","0.4166910218840993","0.45241391197231906","0.19163549555446838","0.23957660254788063","-0.1203091866635513"
"880","-0.17990450645351724","0.4273830238134479","0.34376798091703475","0.023468289326359824","0.45363920213678366","0.4682828884323081","0.2113741230198696","0.12746466805021722","-0.025602794634726436"
"881","-0.22325609101330207","0.6102097528852777","0.3261010214449154","0.013643168822806933","0.49482002810852643","0.4936397111052394","0.2305672326449112","0.05153854214589469","0.08285240757707327"
"882","-0.23519991969801857","0.6956061374655367","0.30868784374626174","0.009679561152136485","0.5269510415242595","0.5280249909876974","0.25326059550516605","-0.11062813702931362","0.1509652580649874"
"883","-0.24395093825902836","0.6919638306128437","0.2966580101315479","0.026937355184560603","0.5250470876388057","0.5688802071157184","0.2756940927848565","-0.21686124937212553","0.19730001753666573"
"884","-0.19416216737253272","0.6699846755503556","0.28610491180508757","0.045429400802298896","0.5243221907095171","0.6115477066950367","0.3030863853309288","-0.32406993530885225","0.21570819892801835"
"885","-0.13511075787826088","0.6115322058837376","0.28352873578766435","0.06418279561429625","0.53460152870582","0.659299668015048","0.3292910852959607","-0.4299244234550248","0.23980134357415278"
"886","-0.08522463527702262","0.563124489501658","0.28223077408358593","0.08198085070470693","0.557478708498135","0.7016475531282991","0.3634500024837696","-0.49938696324476894","0.2594768988271571"
"887","-0.012794573724281229","0.5132879173291341","0.2793704390601871","0.0622598382742566","0.5782825909584061","0.7474610083866025","0.40014474407973805","-0.5511905137420731","0.31114715436591833"
"888","0.08258153494576508","0.48114873221149035","0.2805848718060833","0.0367123407475587","0.6081274912749967","0.7890501838241877","0.4464544108700698","-0.6025490901307657","0.36120497396954254"
"889","0.15889524610751973","0.44536238739396633","0.3078067408668158","0.07335304203293004","0.6478134789166752","0.8266550610578591","0.5035531282454866","-0.5494647775449788","0.4287637058100761"
"890","0.2444217055667191","0.31005886413497746","0.29727750471075565","0.09758964941970522","0.7084547778365998","0.8654134414151707","0.5628273274856775","-0.4908709194781859","0.5537502975473085"
"891","0.32044677025180246","0.20775660399532314","0.3470771939539986","0.164029327036908","0.786785191485156","0.946847224624904","0.6507696811740101","-0.41026092615874865","0.6984387822294725"
"892","0.37672694971172693","0.1275988925975709","0.43933873294332265","0.24390900087277992","0.8704143779587132","1.0660651578503642","0.7222043379504358","-0.303786098143989","0.8108796279217756"
"893","0.400729376215804","0.039480709282295245","0.5208626432628252","0.33918092907192465","0.941993200130297","1.1771271647661379","0.822592654735205","-0.12000408082711214","0.9680688411298385"
"894","0.41088487598242923","-0.022418591752541864","0.6014994715581147","0.4508222657912128","1.017792800984566","1.291001656823892","0.9154948828730146","0.06706249483119145","1.1085561891812048"
"895","0.4278563999378372","0.11106520051991253","0.6651588732126561","0.5654275690041354","1.0984146284771412","1.395333830908121","1.004026463644542","0.2501233792595115","1.2547499683712127"
"896","0.42646229429540844","0.34998457570220276","0.7294076362361814","0.7022569096411758","1.187137810752968","1.491296277002228","1.076338186019362","0.4101418004939587","1.335150073579427"
"897","0.44339106822338886","0.6695401040279124","0.7916080941540368","0.8442482297842183","1.2889274062733442","1.5777292231621804","1.1277395944819593","0.5351694010931053","1.2624402365099032"
"898","0.4834517714483391","1.0317299895438699","0.8495286862599123","0.9792149097366397","1.3969466038641467","1.677029253580759","1.170608010824728","0.6771548381743631","1.3136797030031269"
"899","0.5608398537241222","1.3451260612027567","0.900633248675743","1.117641166846469","1.5285572480067033","1.7612148619624866","1.193094202603141","0.8046059705042221","1.5322001625543815"
"900","0.689063945351476","1.7348435015172725","0.9406088315197525","1.244415083505629","1.621285263468994","1.8274935202730047","1.210002176602533","0.9805091281209323","1.6665927549337989"
"901","0.7926334839477354","1.9607733554859668","0.9880882182017083","1.3322360994231093","1.6667069060777437","1.8663089368558454","1.2460045093197907","1.0507425485307749","1.6911582400189618"
"902","1.0114301992363595","2.4202214770919404","1.0148989162958086","1.477640114660246","1.7053908378074671","1.8685712390698226","1.2242568532120988","1.1338859994452475","1.6312703470086312"
"903","1.1791328327647799","2.4884830812324275","1.0362724321704664","1.5419224704551568","1.7098716263395781","1.8319542291256967","1.2191386595074774","1.1573345100795918","1.542452326661541"
"904","1.3645954520355676","2.4972223730542367","1.0470835231990656","1.5453182208632805","1.6911636956985445","1.754831360175907","1.200802641316045","1.1541005221258522","1.3977967204569874"
"905","1.41225681068983","2.5048023854631474","1.0452528289631575","1.463452023460408","1.6505622761552705","1.646537930948585","1.1787140319581046","1.0753758885846163","1.270949423702535"
"906","1.4053939772839565","2.499255821736757","1.0083442401241296","1.3316728062017114","1.5797425793214606","1.5000829777674403","1.1588193439189698","0.9661220920491957","1.1289620607508617"
"907","1.3441227164202367","2.233687423922625","0.9372735002767684","1.1621710882091156","1.4787104733941008","1.3390288449989107","1.1130508487852437","0.8796041869100768","0.9872133661682476"
"908","1.269023364492477","1.8229712341383097","0.8380328324012315","0.9722565997885756","1.3433064331876425","1.183719236006203","1.0512377638753847","0.8307085094952209","0.8332939652585256"
"909","1.1665326942627723","1.3766756664858066","0.7276812002491424","0.7668066562716808","1.16917254029581","1.0378917140824815","0.9464852515300392","0.6962997860423933","0.6505109296221707"
"910","1.0495869051187734","0.8115159807829905","0.6044437665931204","0.5592306004530171","1.062828483745229","0.8983568178453433","0.8111301044269211","0.517390228057583","0.5400785155954285"
"911","0.9283177118133988","0.4753199670933531","0.4859886479424752","0.38048938830882556","0.9515846837050731","0.7750559869601001","0.39651760825620114","0.3223341568225459","0.4598221942602245"
"912","0.7557370870566087","0.12970600214389677","0.3314012223643489","0.19767554530137502","0.846455217899416","0.6680415941598062","0.21189165031171314","0.0910821285144293","0.3948612649420982"
"913","0.6957650282117939","0.015772512888799998","0.2821144712516588","0.14194053435346093","0.812504496574607","0.6373998069997275","0.1620862276507507","0.03456583169067564","0.39539187908004275"
"914","0.4209659021728011","-0.3752020263987262","0.02628133317643854","-0.09240466867102008","0.667256086145511","0.4918629543267667","-0.08608341707290595","-0.2210774596779202","0.28727347110777707"
"915","0.26106717137840946","-0.534123658801049","-0.12130301212722534","-0.18406600951347493","0.5968669873577807","0.4358408897945745","-0.21536576958350062","-0.3998038876612399","0.21010734493390817"
"916","0.07876520358119854","-0.7662495354685886","-0.2532826989362563","-0.24517710469527626","0.5409451073643952","0.4132469462271359","-0.31963261366073986","-0.516498487888162","0.11101005530737958"
"917","-0.07694631545165961","-0.8994543282618921","-0.35980748762028403","-0.28231805377221925","0.5156614114576754","0.4140809965060984","-0.405394568264729","-0.5904006118419792","-0.00018642975410984868"
"918","-0.19015507711863133","-0.9797601019077684","-0.41884356906161746","-0.30499424008801884","0.49930197261270504","0.42328174335585017","-0.4796880439323305","-0.5914344829766743","-0.12704994843616496"
"919","-0.2765420607130948","-1.044181711410785","-0.47110259630370144","-0.26615581974109237","0.4641031467790941","0.43768266358028","-0.5165867936455146","-0.6022301593656749","-0.2040625320199552"
"920","-0.34165780034228566","-0.9755008556877707","-0.5033838831447821","-0.21406804264046536","0.4336738982791572","0.44093960116014014","-0.5174244982280778","-0.5598013613630163","-0.17322987903833462"
"921","-0.33845460722249454","-0.8702047113641257","-0.5103553197942476","-0.1877328130664824","0.4035566245405122","0.44408975882259644","-0.47099689926720034","-0.508703225747612","-0.17980620541330536"
"922","-0.39479252150482824","-0.7766597151277801","-0.508158373173276","-0.18007902914327312","0.3820872564237327","0.4414475849699328","-0.37701989146539655","-0.5037184650216141","-0.22807332384445886"
"923","-0.45211979676832836","-0.6511859588666692","-0.4966389814658941","-0.20646267947265715","0.36768418322560636","0.43241193714560894","-0.2780406172401012","-0.4726458646566836","-0.25218381344277113"
"924","-0.4896020339426905","-0.49563317110714433","-0.48077035312066657","-0.24494255952264032","0.3586665778586358","0.4173845274942272","-0.1973139669117555","-0.47573634954070476","-0.33341340672037295"
"925","-0.4643124404843173","-0.45460930299064206","-0.4482656341749458","-0.2535881251982617","0.36951909705100194","0.42396184205189896","-0.12104722946008178","-0.4718764822397242","-0.3480319942052938"
"926","-0.45242860600052115","-0.40262919735053343","-0.4546091602949426","-0.36208474541796554","0.34966755606246386","0.383345666628982","-0.1301294146548132","-0.5081529892996676","-0.4888521379274724"
"927","-0.41354205952750006","-0.39274801342855864","-0.460202572156641","-0.37565648951840086","0.34771272962677063","0.3639479508648496","-0.15430662299705233","-0.5412246499126652","-0.500617093527145"
"928","-0.37203345476466904","-0.30996846280351037","-0.46814082624535674","-0.38864172623627036","0.3457089262528913","0.3432668892006317","-0.17808747372684866","-0.6255704018977376","-0.4692706044904009"
"929","-0.342381936803938","-0.303710598617357","-0.4815696564599023","-0.40688938792751894","0.3498099387894409","0.3225669445722008","-0.2006621228353938","-0.6956724100243364","-0.47537454254970846"
"930","-0.32470087436423173","-0.35250413611027687","-0.49733995824525734","-0.42625374322272147","0.3569462443882536","0.29975400261260315","-0.2272065908767446","-0.7757319495443921","-0.4481390277926406"
"931","-0.3074278672512995","-0.4466005176716144","-0.510068982690459","-0.44332039077711094","0.3732715547252151","0.2799874138009038","-0.3203692312016155","-0.7858518296106727","-0.3675176723576378"
"932","-0.3018369699699698","-0.6164752013561648","-0.5207196090823571","-0.4834401066250867","0.382724340948284","0.2603100250239571","-0.4065392429533444","-0.8375221239137689","-0.2996840824260728"
"933","-0.29619409611624004","-0.8430022666923702","-0.5285287215418426","-0.5027322645657127","0.3783671339767687","0.2383010754965134","-0.4872526172814238","-0.8611744827723683","-0.2808820102207627"
"934","-0.3034331083907812","-1.0762091672910565","-0.5286212574336653","-0.49436968362705197","0.35415499957122093","0.21942299524215608","-0.5328622669110266","-0.947438785720322","-0.3306054785532678"
"935","-0.31748612265536247","-1.3404020547722137","-0.49200882623837194","-0.44323692702990575","0.3173324135110522","0.20293421092498926","-0.5480589048081203","-1.0071016461291487","-0.3341858375598191"
"936","-0.3481963709610553","-1.4517340105346237","-0.4547329206591704","-0.37005314022140096","0.2565980865736653","0.17367939039446734","-0.5476444970428556","-1.0411751033272132","-0.348955075479267"
"937","-0.41427839470708816","-1.4619030092493859","-0.4178580111486488","-0.3177207860203432","0.17850218984057986","0.14299828177572016","-0.5339639601086075","-1.0363931016831753","-0.40687345286257887"
"938","-0.4733206159107319","-1.405332917940257","-0.38579906546260634","-0.2762436880834317","0.16734805508471884","0.13993287877746186","-0.4922539874175008","-1.0283996660352006","-0.4067270668078576"
"939","-0.6245661138881823","-1.2473511531683492","-0.46221649500923784","-0.2775545668344229","0.12327099864194513","0.07569648386621933","-0.46546627493921067","-1.0476744053990104","-0.4268263068610213"
"940","-0.647089851517221","-0.993879306591466","-0.5888306073577058","-0.31116972466037157","0.12809489831525772","0.04286332448409153","-0.4259760229152424","-1.0254590915209576","-0.39061511065126"
"941","-0.6498075041931661","-0.7338781114143559","-0.7497504358399985","-0.36392397739304166","0.1417575169919754","0.010767961793418178","-0.42676529666126417","-0.9724870333016666","-0.38562997897044965"
"942","-0.6475417276297567","-0.6244176721889036","-1.0352344873492123","-0.4226521527247944","0.16495750359179437","-0.016736791895848972","-0.40255502623361616","-0.8597964061373012","-0.40275317755961937"
"943","-0.6250099953664915","-0.5788797023296214","-1.0423092537139238","-0.4673634577586946","0.18351721789978093","-0.045220723997746314","-0.3235364014064843","-0.709765780305454","-0.38283742782278346"
"944","-0.5913687929787754","-0.7165780410743625","-1.0176400046243688","-0.47416675000227426","0.19744100583564353","-0.07195061284686502","-0.28758544165432853","-0.6942380664693865","-0.4030948353821654"
"945","-0.5485058703058083","-0.7897516060286034","-0.9710736389790827","-0.48937740348658637","0.1910635244354328","-0.09762178174907093","-0.29797734843894796","-0.6715456148820426","-0.3865849771679475"
"946","-0.4861753342722509","-0.8783539461386625","-0.8943847536550231","-0.5234762338018927","0.12253719190773874","-0.12248645273681381","-0.39325535794518435","-0.6573836381000437","-0.4017332327249892"
"947","-0.41525072006448743","-0.944627866729294","-0.7617325278015236","-0.5586664482329131","0.07904106353374746","-0.14584063673588996","-0.4973011748322006","-0.6700801916418616","-0.3998815532477969"
"948","-0.34271364495680856","-0.9361331824107636","-0.5879896234915195","-0.5800765367304856","0.04818245566118497","-0.1710152916737382","-0.5996387235607732","-0.6572816883794267","-0.43858173898936087"
"949","-0.26203846238885525","-0.9916788363916385","-0.38498281893698727","-0.5747851815268866","0.03075892137657104","-0.19700330456390702","-0.6953328979284151","-0.5827353766565847","-0.44781297929208586"
"950","-0.17688722145894642","-1.0554932197218765","-0.3599838715320793","-0.5549796527781554","0.02032820053586675","-0.22032534493185021","-0.7585385396498483","-0.6055250302207964","-0.4339442805955243"
"951","-0.12606377884956585","-1.052556431051775","-0.35836138846891885","-0.51724578665497","0.030481345016159553","-0.22231873740255392","-0.7566561837330965","-0.5648442869721192","-0.4159756136893456"
"952","-0.08861949234048726","-1.1498095615838924","-0.5831736615192307","-0.4993669978509344","0.019568893473247865","-0.27117632739256464","-0.837835017471489","-0.5942586236274316","-0.4969302552140634"
"953","-0.14456685922720808","-1.204370130857594","-0.7046503242531037","-0.4789148837586661","0.027066497126286615","-0.27756631277474736","-0.8505268817002027","-0.5660747169050064","-0.6081603705468578"
"954","-0.19071170473432067","-1.5020004715017812","-0.7608636800698916","-0.43955536783264654","0.03899444421499507","-0.24022521677147698","-0.8452872225544125","-0.5124936833250169","-0.6596004341033239"
"955","-0.22453482254318063","-1.4729007202411872","-0.7592240282023921","-0.3815309207492397","0.08253061061203901","-0.18995895826122913","-0.8111142222083946","-0.4401983400631148","-0.627689643771566"
"956","-0.17872789757809426","-1.3906179557062732","-0.7317119038413183","-0.29996480021474603","0.13159585945552518","-0.12555078235779904","-0.7520111589571796","-0.3612384509521364","-0.565916020536834"
"957","-0.13015557647623885","-1.2547811651479284","-0.6240582432892978","-0.20875076435732318","0.1828220916512889","-0.04928244718201993","-0.6597264860603141","-0.2802715756665803","-0.5032745319053711"
"958","-0.148356535601892","-1.0339259363500415","-0.6756183298115424","-0.10764377257807817","0.24375042095366342","0.04160205626077301","-0.5494263101182689","-0.19891738308907342","-0.3986858276634771"
"959","-0.18851552379199038","-0.7533456672931937","-0.6268297592277629","0.007745338462324896","0.31497967397372917","0.14309498049719618","-0.39073568848804763","-0.04872147800555875","-0.27114997016630615"
"960","-0.204558144943554","-0.4901561049159271","-0.5221105192763513","0.13985554022580518","0.387885365312425","0.2585819855149574","-0.22349218160570342","0.10641965868148892","-0.20457914665933896"
"961","-0.15367235991784825","-0.2501555877006627","-0.3598348205374337","0.2843001606173446","0.46812417278790913","0.39347780992536446","0.00144561524706107","0.3215936882784779","-0.07760511511714197"
"962","-0.03745987755826498","-0.06135203574020618","-0.1889895166817943","0.4415679681511335","0.5477657624261344","0.5349584369434316","0.22915414975982695","0.5744219970874718","0.08533522699775263"
"963","0.09669022449666181","0.14152684179311503","0.03393222370710719","0.6128790380212619","0.6174913136382213","0.6895113971319127","0.4464895351690705","0.7157445659009097","0.2854512968294156"
"964","0.26188541243884367","0.35391655340178135","0.27380234953939386","0.7845833066384373","0.6796846194198113","0.8441726611079761","0.6474666415408473","0.7732067487850011","0.44053329516994033"
"965","0.3703864816553318","0.47538126735978875","0.46330783511075563","0.8725804220521548","0.7079686862532538","0.9209065204515721","0.7497806429462368","0.8550593265091041","0.5462988983725954"
"966","0.6438623147118578","0.6926056022635754","0.8670874987743028","1.0231351151408399","0.7489592847463209","1.0881331605209068","0.9436450290058295","0.9495563021606386","0.7068173793231755"
"967","0.8855425380566041","0.7980542058825272","1.069479366208566","1.1077804014071706","0.7824281990711882","1.167667110971931","1.0486354241216755","1.0190283225947736","0.8524000240338976"
"968","1.1119114064719207","0.857246111877482","1.2275005892494377","1.1889232203214222","0.835255302632884","1.2117324549798283","1.137877069455745","1.0934497843726219","0.9687146308289613"
"969","1.2378624594153846","0.822678286026958","1.3322685285541749","1.2933797029446512","0.8767989326894593","1.2230614742839603","1.2053848061618573","1.2259843321379427","1.1061214319710289"
"970","1.2984810527272919","0.816504167524884","1.3914498999079161","1.3316864459869389","0.9042855658839158","1.1895295557936927","1.2433130002724333","1.2080304905529047","1.2092101489765903"
"971","1.2751096196169929","0.8325551979442177","1.4141835910572098","1.3184709296171186","0.9098837182211494","1.1379850664742477","1.2632296058022665","1.1773065897698276","1.2225155753231862"
"972","1.225154840196727","0.8746571219047794","1.4051919302550497","1.265679124813868","0.891613195215578","1.0820521005290735","1.2608076912528126","1.1033329459036705","1.2225384911386161"
"973","1.1936607998449738","0.9383687805797816","1.357876656282283","1.2169474280402537","0.8681221671221961","1.0503048680996279","1.2239548819842059","1.0635763392637891","1.195166309201043"
"974","1.1424530474980323","1.0149304806979755","1.295083154557905","1.1827591533907729","0.8425874688616607","1.0208928517223577","1.1642795600037399","0.9789507928232956","1.0990475073919115"
"975","1.0889315348580497","1.0997776651579383","1.2293007547080952","1.1638467008933753","0.8195743502181487","0.995941716630484","1.1156752894424162","0.61533651875026","1.0696638911541025"
"976","1.0436281023331353","1.1336855380262612","1.1612920775845166","1.163867731016739","0.8029538009712595","0.9752914222193049","1.063420754641602","0.6031980890275344","1.0335373633040885"
"977","1.0134688285656732","1.2479381005704218","1.13598521950826","1.1764852176488099","0.7942165759998503","0.9591783866208068","1.0738868329757314","0.6628473157642144","0.9827609358670861"
"978","0.9891252718735553","1.448952179436259","1.1401824251738173","1.2053568001865163","0.7938616454108217","0.9439673468520742","1.1157293080373745","0.7628931341927688","0.8790584065353482"
"979","0.9785537124878869","1.522899638625936","1.178961302244211","1.250483518758897","0.7960407446406295","0.9346992240378066","1.175035747204873","0.9789795758582466","0.8387454404645923"
"980","1.0006993903912522","1.54467681764654","1.2307478613322405","1.29699627530425","0.8091867746643157","0.9422923432195413","1.2316651843518172","1.0992647245562164","0.894828321438086"
"981","1.0036515968715012","1.5314351540115698","1.309402021294357","1.3517217215148138","0.8111867019271616","0.944126277300702","1.296538397742466","1.3745777734361029","0.9451621285161615"
"982","1.0354877667000575","1.463680279970129","1.3771049951875964","1.3663938942704414","0.8204900337880018","0.9555740074979122","1.3385133738338226","1.5470020907815691","0.9497132674561988"
"983","1.0678204342392659","1.3578233024334343","1.4128411763157025","1.3527148762840426","0.8299590933319486","0.9531754037271475","1.3688344398287724","1.6499549862331067","0.9085376792429516"
"984","1.1007647594294299","1.237431741400292","1.4426540345333299","1.3109294284325228","0.8318611196101275","0.8814709133192489","1.3867337563859008","1.6892089405627202","1.0772209600140823"
"985","1.1334629139291215","1.094362772884045","1.442938931075098","1.2542022483969186","0.8230253677870186","0.785523809235435","1.3178336026814503","1.6902827372578293","1.2102842923663775"
"986","1.1451395603668395","0.888886615462229","1.3650133430747167","1.1603509986633758","0.7931404592147616","0.6665497721018477","1.2351377845390767","1.267769491165642","1.250779547448281"
"987","1.1163357412095298","0.6718391954493732","1.1701954278960818","1.03498340634705","0.7597631567132532","0.532248289709161","1.1880302300775478","1.0770444738976988","1.2410488580821941"
"988","1.0679998385619893","0.4639501201297126","0.9758039521265868","0.8805381447980251","0.6978049393606718","0.3714270489312065","1.1579472841465825","0.8286982164845866","1.1195310313460265"
"989","1.0016778333941763","0.3095158185287119","0.8034657854400019","0.7026229208789692","0.5954667028837596","0.21319613957102504","1.07358502340167","0.6133616684008436","0.9153880550863095"
"990","0.9302480718919379","0.19336040643367217","0.6449580104569889","0.49343793915126233","0.4750655098796729","0.06131333285653816","0.9407681090775463","0.3828340646631107","0.6437231074437643"
