"Raman Shift [cm -1]","noFluo2","noFluo3","noFluo5","noFluo6","noFluo8","noFluo9","noFluo10","noFluo11","noFluo12","noFluo13","noFluo14","noFluo15","noFluo17","noFluo18","noFluo19"
"1099","-18.503394597516905","-15.071960803703194","-33.25449700016483","-11.2701934231814","-7.188040739422947","-28.044861593500723","-28.741314154537662","-47.2067191955768","-12.360491388847842","-8.293138909198703","-12.116988579822882","-12.829702689447169","-3.996043005378327","-4.648272879318674","-31.24156179413256"
"1100","-18.91659055236437","-16.099482847596864","-34.523571939869456","-11.539269127861893","-8.489547701799006","-28.830004830683094","-30.55827661532037","-47.010338397128066","-13.79010437412474","-8.210387463111958","-12.515804745343214","-13.487340390897302","-4.63872421870303","-4.604485818918731","-31.4849863990026"
"1101","-19.081973857385094","-16.874683289872678","-35.373073501242274","-11.759234415171825","-9.48284748411688","-29.222076546458748","-31.47107682769872","-46.46119769355896","-14.923976178692106","-8.110404003736113","-12.770585552552998","-13.773667381528057","-5.518367346944986","-4.53833806941767","-31.541626781349834"
"1102","-19.07367390842901","-17.639429977132192","-36.28884621349383","-12.00096229900843","-10.243707170514817","-29.402604776576425","-31.542296676574047","-46.071467327162864","-15.835773299036857","-8.110942470719564","-12.785183575339744","-13.761627486830077","-6.573987141924427","-4.434719317208284","-31.97236730957463"
"1103","-18.80403292857369","-18.171835666110457","-36.989557935167774","-12.272606805497533","-10.575406257459916","-29.112119621744252","-30.797169894630265","-45.43876715697938","-16.400535813338777","-8.080360337322437","-12.426210830560137","-13.36631959538599","-7.682578464531118","-4.233521574375694","-32.25807688948403"
"1104","-18.21364828650139","-18.349216090799352","-37.45760613351114","-12.401142876105533","-10.566095494671025","-28.288080783033895","-30.152676747959386","-44.06244375800303","-16.56876897535694","-8.055591363716491","-11.669350855161785","-12.568444035165431","-7.993135608335211","-3.880203429852782","-32.25347369862047"
"1105","-17.3261916264535","-18.175025614123562","-36.9822946952435","-12.40263979732109","-10.15823302073756","-26.91170403446017","-28.73383582313123","-42.007382399685746","-16.32488302087135","-8.009964727092568","-10.499107884752275","-11.42026411891758","-7.89222582609812","-3.3632186484006787","-31.453903930251208"
"1106","-16.179847708338816","-17.465216647715216","-35.32292957790405","-12.2393037124635","-9.328952865880007","-24.967819579628568","-26.33318267417143","-39.04149593262419","-15.672953940313985","-7.879939320855938","-8.922974776130943","-10.01474024993289","-7.348331165460243","-2.711711822731248","-29.88796788035381"
"1107","-14.812144745421877","-16.16239771905405","-32.379249726908014","-11.897382742183494","-7.990043309786308","-22.42740770306331","-23.09293233427188","-35.114050969939136","-14.617733333522327","-7.541300662512367","-6.9505837317501875","-8.358805477098285","-6.572230691102739","-1.907966875868743","-26.77318758049452"
"1108","-13.24104503187399","-14.239471152115462","-27.990462823505414","-11.358355003519423","-6.238621664568157","-19.28263587082241","-19.02223342170234","-30.09184585608263","-13.137164158214125","-6.938962439239248","-4.612337603890205","-6.498918344625929","-5.513282610291629","-0.88900841375512","-22.082308247132772"
"1109","-11.474722526831584","-11.676681955757527","-22.33666943855377","-10.565087256968452","-4.137125772696502","-15.487013898727973","-14.219125047658434","-23.908970664653108","-11.326156381842177","-6.014832980988284","-1.9933032278171274","-4.506644920528058","-4.194247654459599","0.2935279366387016","-15.598645141552675"
"1110","-9.540287298376064","-8.489048741089402","-15.19653839400214","-9.483548529405477","-1.7373288865714427","-11.198473565059338","-8.850493530867363","-16.533992896678523","-9.275625242145445","-4.766946854367192","0.8128158247671402","-2.4824166705043593","-2.6567027989527334","1.6438768800220163","-6.80106714477117"
"1111","-7.440017986819705","-4.719312320005777","-6.903948307977061","-8.066255717678095","0.9335438093843358","-6.359953923707696","-3.124276068725443","-8.538273033980692","-7.121608541517437","-3.1742088236649555","3.533182434307868","-0.49547190671021857","-0.934549475530451","3.150098815156379","3.011701793158192"
"1112","-5.287849533705637","-0.23878652593312588","2.0920375268330567","-6.4024359071767565","3.929159159734305","-1.180009999006303","2.814975011866949","-0.5525048268237636","-4.947843458281818","-1.2718093094649665","6.1550636147287525","1.4898474011569895","0.9334258479851693","4.788815873555036","13.452329029928155"
"1113","-3.2302249687696016","4.601738984740865","11.782152786506122","-4.539312361902186","7.161993332366426","3.980196876970097","8.846795636514862","7.491964515049068","-2.8035899280168377","0.8968496213389017","8.662504330032181","3.587968476616412","2.7836405566573954","6.504213851902673","23.977553424185864"
"1114","-1.2880190809694239","9.7597233708494","22.185090435546172","-2.4158566014936973","10.779063605581115","9.052990466196652","14.93399800301703","15.343827271465623","-0.7646022374415735","3.4629411157718613","11.050600151480726","5.652299910816669","4.550223521346228","8.2535882990646","33.62455441762993"
"1115","0.5411226447943314","14.80183132193363","32.42459837989615","-0.01089777293406513","14.070968367747879","14.001709867099336","20.479167779799845","22.990243619814684","1.125623439675","6.244089477132643","13.30289532540058","7.724944706528093","6.19952485722268","9.995718235946134","42.51597812193842"
"1116","2.3038675064171947","19.55269866260513","42.755284298668386","2.6627096202474374","17.12864962903008","18.81459338012353","25.36127009662099","30.50652646816947","2.8675912650504425","9.101192194303763","15.447537749204923","9.790697186864449","7.93888210740408","11.731480455061941","50.61869287429562"
"1117","4.076244860418717","23.93521100039478","52.683301635311466","5.563826394573687","19.84438413215142","23.52467087572547","29.699695148804892","37.97999092607648","4.515304866641756","11.946002357529773","17.49531897156783","11.81282792332606","9.657386813062722","13.525657829767754","58.41491387504473"
"1118","5.872195301167649","28.01949889533977","62.187611434186856","8.584266368052177","22.013938907601233","28.137797418410276","33.51421143432564","45.64675334057617","6.099798546695747","14.957864310925034","19.35012056940856","13.893884122785547","11.312967412036164","15.423389555858051","66.21681574804593"
"1119","7.725966410142478","31.755094575463772","71.67593982930848","11.885202157542274","24.042366635605006","32.72546698737348","36.95524749329621","53.19391873800621","7.705018827957207","17.996394232497718","21.168782747101144","15.91125387920236","12.817308079468244","17.462270282054025","74.40336539088895"
"1120","9.66413459215913","35.133769618442805","81.0985616200537","15.425230686276445","25.900334534668044","37.34099392662576","40.11913596631437","60.93617850736254","9.383037207617319","21.257050955740223","23.10091109993516","18.140284628239502","14.272708631250298","19.646898129379945","82.75594323090317"
"1121","11.804288747337528","38.42796393761207","90.68828094831123","19.08958941600999","27.880488612431716","41.97371255935436","42.77839030980117","69.01268808365958","11.168669867767798","24.76989809554968","25.22883526163128","20.62949049076591","15.644796987850073","21.993006865128326","92.37837994010533"
"1122","14.19123761457696","41.72938790807865","100.88781487419263","22.880629004299497","30.011516660497932","46.632093130801785","45.91450344371381","77.6463434718508","13.084678255436371","28.470037092036385","27.580500885193324","23.466165413465284","16.941977676787307","24.466802521270065","103.91034967188523"
"1123","16.837664071538107","44.94877212567642","112.42174313530394","26.744497169503404","32.32825627340121","51.406621036152075","49.69304224466221","86.77201197368595","15.158321739907379","32.19965494031281","30.182016309748036","26.675697758714417","18.11997386167959","27.041976921077453","117.00676136532566"
"1124","19.701856536093214","48.183126924379025","124.3316946209987","30.72192574419422","34.95352306082363","56.3574066764564","54.37711324675871","96.69003731065969","17.379606115453775","35.90386650966053","33.00966376845193","30.247707503161237","19.203953332640275","29.598598500431958","131.30764860024567"
"1125","22.75584519867552","51.33140498550415","136.14134640702673","34.59066313919699","38.026388521641806","61.47237908265686","59.531767859380956","107.41552600303562","19.788062925327857","40.09481290134339","36.03139020991799","34.113612808283634","20.115268989431783","32.28583849145278","145.59249616722084"
"1126","25.911183278794997","54.231696314058226","147.6504063650491","38.224362653037836","41.01450622715275","66.76608881497818","65.06005048347998","118.30898041552037","22.171152360634007","44.310321545549996","38.97760053510749","38.081218619930354","20.814983092732643","34.89882502882866","159.24806422214328"
"1127","29.102552822618314","57.31050302184891","158.94607596539956","41.64232624032821","43.84723124101925","72.32492960628879","70.13299561338924","129.58561644059446","24.603397173683838","48.353025428769946","41.924089191709065","41.99573676544885","21.403099727965856","37.392977449387935","172.4556346630055"
"1128","32.12444624932719","60.078093337656","169.21949858707907","44.82089349754476","46.2781464957282","78.15904580255688","74.33840020434933","140.72485780026545","26.95533011793244","52.0281887946025","44.63296944967159","45.70136469815941","21.863146254635726","39.67710851437303","184.5443966371176"
"1129","34.77963862213391","62.43324440966516","178.27721072632187","47.62852108358693","48.12639284055578","83.33346859556589","78.56342618494807","150.97103324630982","29.157919069070196","55.219403955675155","46.96651591345882","48.92876820317038","22.22823997305288","41.63968527905869","195.24714702417066"
"1130","36.94953837338217","64.46152095331396","185.23373523411993","49.86555837222262","49.3460439204461","87.56138153101287","82.19584799372055","159.8420486397703","31.11078113161821","57.702128685273394","48.79652471545952","51.475698595963614","22.431963293478777","43.173511604880865","203.81910009804398"
"1131","38.561078126286745","65.96082520348838","189.52718324943532","51.31733266974766","49.61638192445334","90.62308862529109","84.72368929448868","166.86434598695465","32.624170658571565","59.49031443022352","50.03109689780563","53.249036201159825","22.390646055025343","44.17375347350029","210.6228942900613"
"1132","39.494319719555556","66.6565225188946","190.68148415169492","51.75693974665902","49.20112463853529","92.16764219241969","85.72916481248437","171.08852894892107","33.7027920053407","60.37309152860925","50.49420015167507","53.97027363805206","22.00931683006344","44.550455895066435","214.47203566722328"
"1133","39.92579720303782","66.86352060961062","189.02475271138897","51.34440944178698","48.22750950317478","92.20263028449854","85.50679820910233","173.0662747276755","34.516046873065356","60.59335491058153","50.34806302036788","53.83826557957172","21.339352006408905","44.16249865706275","215.96231822203393"
"1134","39.67682563046101","66.12739842648307","184.6105238734912","49.74848827126335","46.63642250192317","90.6485390113878","83.9117739663331","171.91025580753336","34.683043777530855","59.84523347066141","49.40337451300365","52.43874720690083","20.350455884000567","42.95139323257239","214.01390116715802"
"1135","38.61706048020549","64.40808422926601","177.03761749259613","47.341764839417365","44.50366656684583","87.74677205846906","81.02780695234071","166.6468815998331","34.09684249393108","58.165603498015756","47.66781009503821","50.113954886310815","18.99774956385054","40.92686538902558","207.22532439432928"
"1136","36.782376109873624","61.70304708470518","166.6289402660984","43.97083737527934","41.892231529869335","83.1912931995471","77.01244792908292","157.27317941130138","32.712615216609365","55.51543708258097","45.14411284785528","46.94790211170026","17.324193170325977","38.13390542979839","196.1462949477524"
"1137","34.24025957319392","57.757053002309746","153.7405388751291","39.94042465072409","38.74885006445844","77.0693890030272","71.89826886668214","145.18248739311684","30.475713612512212","51.95861796079472","41.9683670921308","43.0058326452046","15.332508556523283","34.704219788468244","180.92423195161012"
"1138","31.16735400213917","52.795246673990945","138.5263400819784","35.454940280256025","35.09616444855512","69.82982805979407","65.71029598727222","130.6516640117029","27.41114147851503","47.64843079128963","38.25183413679938","38.33210998629834","13.203208096599388","30.74758175350433","162.15085211728177"
"1139","27.6865849842091","46.799812730598006","120.97537971645129","30.622496006307898","30.621946274375603","61.73656571836081","58.25293614217687","114.41729346154945","23.65324324415894","42.61495787018525","34.11316715845551","33.1310567925994","11.048643574721032","26.433658907933136","141.32656008147782"
